Training Progress: 	Epoch 1 [0/8883 (0.00%)]		Loss: 1.65029
Training Progress: 	Epoch 12 [4800/8883 (53.96%)]		Loss: 1.06892
Training Progress: 	Epoch 12 [5120/8883 (57.55%)]		Loss: 0.99556
Training Progress: 	Epoch 12 [5440/8883 (61.15%)]		Loss: 1.17830
Training Progress: 	Epoch 12 [5760/8883 (64.75%)]		Loss: 0.97726
Training Progress: 	Epoch 12 [6080/8883 (68.35%)]		Loss: 0.87123
Training Progress: 	Epoch 12 [6400/8883 (71.94%)]		Loss: 0.94984
Training Progress: 	Epoch 12 [6720/8883 (75.54%)]		Loss: 1.17382
Training Progress: 	Epoch 12 [7040/8883 (79.14%)]		Loss: 0.82132
Training Progress: 	Epoch 12 [7360/8883 (82.73%)]		Loss: 0.98457
Training Progress: 	Epoch 12 [7680/8883 (86.33%)]		Loss: 0.78142
Training Progress: 	Epoch 12 [8000/8883 (89.93%)]		Loss: 1.21593
Training Progress: 	Epoch 12 [8320/8883 (93.53%)]		Loss: 0.93252
Training Progress: 	Epoch 12 [8640/8883 (97.12%)]		Loss: 1.20497
	Train loss: 0.02583, Accuracy: 5784/8883 (65.00%)
	Validation loss: 0.00043, Accuracy: 1232/1692 (72.00%)
	Test loss: 0.00053, Accuracy: 1092/1772 (61.00%)

Training Progress: 	Epoch 13 [0/8883 (0.00%)]		Loss: 0.85764
Training Progress: 	Epoch 13 [320/8883 (3.60%)]		Loss: 1.17890
Training Progress: 	Epoch 13 [640/8883 (7.19%)]		Loss: 0.91792
Training Progress: 	Epoch 13 [960/8883 (10.79%)]		Loss: 0.99516
Training Progress: 	Epoch 13 [1280/8883 (14.39%)]		Loss: 1.05879
Training Progress: 	Epoch 13 [1600/8883 (17.99%)]		Loss: 0.83442
Training Progress: 	Epoch 13 [1920/8883 (21.58%)]		Loss: 0.97338
Training Progress: 	Epoch 13 [2240/8883 (25.18%)]		Loss: 1.02906
Training Progress: 	Epoch 13 [2560/8883 (28.78%)]		Loss: 0.99940
Training Progress: 	Epoch 13 [2880/8883 (32.37%)]		Loss: 0.89020
Training Progress: 	Epoch 13 [3200/8883 (35.97%)]		Loss: 1.21205
Training Progress: 	Epoch 13 [3520/8883 (39.57%)]		Loss: 1.06851
Training Progress: 	Epoch 13 [3840/8883 (43.17%)]		Loss: 1.14903
Training Progress: 	Epoch 13 [4160/8883 (46.76%)]		Loss: 0.89405
Training Progress: 	Epoch 13 [4480/8883 (50.36%)]		Loss: 0.80696
Training Progress: 	Epoch 13 [4800/8883 (53.96%)]		Loss: 0.89771
Training Progress: 	Epoch 13 [5120/8883 (57.55%)]		Loss: 0.96193
Training Progress: 	Epoch 13 [5440/8883 (61.15%)]		Loss: 0.86142
Training Progress: 	Epoch 13 [5760/8883 (64.75%)]		Loss: 0.94501
Training Progress: 	Epoch 13 [6080/8883 (68.35%)]		Loss: 0.73824
Training Progress: 	Epoch 13 [6400/8883 (71.94%)]		Loss: 0.90076
Training Progress: 	Epoch 13 [6720/8883 (75.54%)]		Loss: 1.12802
Training Progress: 	Epoch 13 [7040/8883 (79.14%)]		Loss: 1.05834
Training Progress: 	Epoch 13 [7360/8883 (82.73%)]		Loss: 0.96369
Training Progress: 	Epoch 13 [7680/8883 (86.33%)]		Loss: 0.60401
Training Progress: 	Epoch 13 [8000/8883 (89.93%)]		Loss: 1.02245
Training Progress: 	Epoch 13 [8320/8883 (93.53%)]		Loss: 0.87289
Training Progress: 	Epoch 13 [8640/8883 (97.12%)]		Loss: 1.02550
	Train loss: 0.02398, Accuracy: 6037/8883 (67.00%)
	Validation loss: 0.00039, Accuracy: 1307/1692 (77.00%)
	Test loss: 0.00050, Accuracy: 1156/1772 (65.00%)

Training Progress: 	Epoch 14 [0/8883 (0.00%)]		Loss: 1.05018
Training Progress: 	Epoch 14 [320/8883 (3.60%)]		Loss: 1.06244
Training Progress: 	Epoch 14 [640/8883 (7.19%)]		Loss: 0.89847
Training Progress: 	Epoch 14 [960/8883 (10.79%)]		Loss: 1.09929
Training Progress: 	Epoch 14 [1280/8883 (14.39%)]		Loss: 1.05187
Training Progress: 	Epoch 14 [1600/8883 (17.99%)]		Loss: 0.81516
Training Progress: 	Epoch 14 [1920/8883 (21.58%)]		Loss: 0.89523
Training Progress: 	Epoch 14 [2240/8883 (25.18%)]		Loss: 0.79763
Training Progress: 	Epoch 14 [2560/8883 (28.78%)]		Loss: 0.94938
Training Progress: 	Epoch 14 [2880/8883 (32.37%)]		Loss: 0.98403
Training Progress: 	Epoch 14 [3200/8883 (35.97%)]		Loss: 1.10443
Training Progress: 	Epoch 14 [3520/8883 (39.57%)]		Loss: 1.23819
Training Progress: 	Epoch 14 [3840/8883 (43.17%)]		Loss: 1.05404
Training Progress: 	Epoch 14 [4160/8883 (46.76%)]		Loss: 1.13118
Training Progress: 	Epoch 14 [4480/8883 (50.36%)]		Loss: 0.78814
Training Progress: 	Epoch 14 [4800/8883 (53.96%)]		Loss: 0.83686
Training Progress: 	Epoch 14 [5120/8883 (57.55%)]		Loss: 0.91190
Training Progress: 	Epoch 14 [5440/8883 (61.15%)]		Loss: 0.77568
Training Progress: 	Epoch 14 [5760/8883 (64.75%)]		Loss: 0.87428
Training Progress: 	Epoch 14 [6080/8883 (68.35%)]		Loss: 0.67594
Training Progress: 	Epoch 14 [6400/8883 (71.94%)]		Loss: 0.92945
Training Progress: 	Epoch 14 [6720/8883 (75.54%)]		Loss: 1.16032
Training Progress: 	Epoch 14 [7040/8883 (79.14%)]		Loss: 0.98706
Training Progress: 	Epoch 14 [7360/8883 (82.73%)]		Loss: 0.88405
Training Progress: 	Epoch 14 [7680/8883 (86.33%)]		Loss: 0.72458
Training Progress: 	Epoch 14 [8000/8883 (89.93%)]		Loss: 0.92611
Training Progress: 	Epoch 14 [8320/8883 (93.53%)]		Loss: 0.85378
Training Progress: 	Epoch 14 [8640/8883 (97.12%)]		Loss: 0.96844
	Train loss: 0.02398, Accuracy: 5969/8883 (67.00%)
	Validation loss: 0.00039, Accuracy: 1296/1692 (76.00%)
	Test loss: 0.00052, Accuracy: 1101/1772 (62.00%)

Training Progress: 	Epoch 15 [0/8883 (0.00%)]		Loss: 1.02617
Training Progress: 	Epoch 15 [320/8883 (3.60%)]		Loss: 0.99475
Training Progress: 	Epoch 15 [640/8883 (7.19%)]		Loss: 0.60219
Training Progress: 	Epoch 15 [960/8883 (10.79%)]		Loss: 0.96935
Training Progress: 	Epoch 15 [1280/8883 (14.39%)]		Loss: 0.90675
Training Progress: 	Epoch 15 [1600/8883 (17.99%)]		Loss: 0.67626
Training Progress: 	Epoch 15 [1920/8883 (21.58%)]		Loss: 0.88138
Training Progress: 	Epoch 15 [2240/8883 (25.18%)]		Loss: 0.76790
Training Progress: 	Epoch 15 [2560/8883 (28.78%)]		Loss: 1.04448
Training Progress: 	Epoch 15 [2880/8883 (32.37%)]		Loss: 0.90541
Training Progress: 	Epoch 15 [3200/8883 (35.97%)]		Loss: 0.88826
Training Progress: 	Epoch 15 [3520/8883 (39.57%)]		Loss: 1.19383
Training Progress: 	Epoch 15 [3840/8883 (43.17%)]		Loss: 0.96300
Training Progress: 	Epoch 15 [4160/8883 (46.76%)]		Loss: 0.94237
Training Progress: 	Epoch 15 [4480/8883 (50.36%)]		Loss: 0.83796
Training Progress: 	Epoch 15 [4800/8883 (53.96%)]		Loss: 0.96195
Training Progress: 	Epoch 15 [5120/8883 (57.55%)]		Loss: 1.14696
Training Progress: 	Epoch 15 [5440/8883 (61.15%)]		Loss: 1.14915
Training Progress: 	Epoch 15 [5760/8883 (64.75%)]		Loss: 0.78309
Training Progress: 	Epoch 15 [6080/8883 (68.35%)]		Loss: 0.69986
Training Progress: 	Epoch 15 [6400/8883 (71.94%)]		Loss: 0.79103
Training Progress: 	Epoch 15 [6720/8883 (75.54%)]		Loss: 0.99764
Training Progress: 	Epoch 15 [7040/8883 (79.14%)]		Loss: 0.85260
Training Progress: 	Epoch 15 [7360/8883 (82.73%)]		Loss: 0.91721
Training Progress: 	Epoch 15 [7680/8883 (86.33%)]		Loss: 0.74683
Training Progress: 	Epoch 15 [8000/8883 (89.93%)]		Loss: 0.91992
Training Progress: 	Epoch 15 [8320/8883 (93.53%)]		Loss: 1.08582
Training Progress: 	Epoch 15 [8640/8883 (97.12%)]		Loss: 1.17550
	Train loss: 0.02323, Accuracy: 6100/8883 (68.00%)
	Validation loss: 0.00037, Accuracy: 1308/1692 (77.00%)
	Test loss: 0.00052, Accuracy: 1107/1772 (62.00%)

Training Progress: 	Epoch 16 [0/8883 (0.00%)]		Loss: 0.90383
Training Progress: 	Epoch 16 [320/8883 (3.60%)]		Loss: 1.04039
Training Progress: 	Epoch 16 [640/8883 (7.19%)]		Loss: 0.76314
Training Progress: 	Epoch 16 [960/8883 (10.79%)]		Loss: 1.02385
Training Progress: 	Epoch 16 [1280/8883 (14.39%)]		Loss: 0.81634
Training Progress: 	Epoch 16 [1600/8883 (17.99%)]		Loss: 0.70755
Training Progress: 	Epoch 16 [1920/8883 (21.58%)]		Loss: 0.78043
Training Progress: 	Epoch 16 [2240/8883 (25.18%)]		Loss: 0.82828
Training Progress: 	Epoch 16 [2560/8883 (28.78%)]		Loss: 0.87208
Training Progress: 	Epoch 16 [2880/8883 (32.37%)]		Loss: 0.96163
Training Progress: 	Epoch 16 [3200/8883 (35.97%)]		Loss: 0.92570
Training Progress: 	Epoch 16 [3520/8883 (39.57%)]		Loss: 1.20090
Training Progress: 	Epoch 16 [3840/8883 (43.17%)]		Loss: 1.07178
Training Progress: 	Epoch 16 [4160/8883 (46.76%)]		Loss: 1.01039
Training Progress: 	Epoch 16 [4480/8883 (50.36%)]		Loss: 0.71219
Training Progress: 	Epoch 16 [4800/8883 (53.96%)]		Loss: 0.76689
Training Progress: 	Epoch 16 [5120/8883 (57.55%)]		Loss: 1.02617
Training Progress: 	Epoch 16 [5440/8883 (61.15%)]		Loss: 0.98213
Training Progress: 	Epoch 16 [5760/8883 (64.75%)]		Loss: 0.82922
Training Progress: 	Epoch 16 [6080/8883 (68.35%)]		Loss: 0.73304
Training Progress: 	Epoch 16 [6400/8883 (71.94%)]		Loss: 0.81237
Training Progress: 	Epoch 16 [6720/8883 (75.54%)]		Loss: 0.92792
Training Progress: 	Epoch 16 [7040/8883 (79.14%)]		Loss: 0.82967
Training Progress: 	Epoch 16 [7360/8883 (82.73%)]		Loss: 0.85155
Training Progress: 	Epoch 16 [7680/8883 (86.33%)]		Loss: 0.78709
Training Progress: 	Epoch 16 [8000/8883 (89.93%)]		Loss: 0.80620
Training Progress: 	Epoch 16 [8320/8883 (93.53%)]		Loss: 1.01006
Training Progress: 	Epoch 16 [8640/8883 (97.12%)]		Loss: 1.05144
	Train loss: 0.02261, Accuracy: 6154/8883 (69.00%)
	Validation loss: 0.00036, Accuracy: 1322/1692 (78.00%)
	Test loss: 0.00053, Accuracy: 1144/1772 (64.00%)

Training Progress: 	Epoch 17 [0/8883 (0.00%)]		Loss: 0.80769
Training Progress: 	Epoch 17 [320/8883 (3.60%)]		Loss: 0.97266
Training Progress: 	Epoch 17 [640/8883 (7.19%)]		Loss: 0.90235
Training Progress: 	Epoch 17 [960/8883 (10.79%)]		Loss: 1.03064
Training Progress: 	Epoch 17 [1280/8883 (14.39%)]		Loss: 0.90660
Training Progress: 	Epoch 17 [1600/8883 (17.99%)]		Loss: 0.97242
Training Progress: 	Epoch 17 [1920/8883 (21.58%)]		Loss: 0.83981
Training Progress: 	Epoch 17 [2240/8883 (25.18%)]		Loss: 0.77807
Training Progress: 	Epoch 17 [2560/8883 (28.78%)]		Loss: 0.92913
Training Progress: 	Epoch 17 [2880/8883 (32.37%)]		Loss: 0.95654
Training Progress: 	Epoch 17 [3200/8883 (35.97%)]		Loss: 0.97571
Training Progress: 	Epoch 17 [3520/8883 (39.57%)]		Loss: 1.24192
Training Progress: 	Epoch 17 [3840/8883 (43.17%)]		Loss: 0.98230
Training Progress: 	Epoch 17 [4160/8883 (46.76%)]		Loss: 0.90509
Training Progress: 	Epoch 17 [4480/8883 (50.36%)]		Loss: 0.74098
Training Progress: 	Epoch 17 [4800/8883 (53.96%)]		Loss: 0.86000
Training Progress: 	Epoch 17 [5120/8883 (57.55%)]		Loss: 1.10809
Training Progress: 	Epoch 17 [5440/8883 (61.15%)]		Loss: 0.98163
Training Progress: 	Epoch 17 [5760/8883 (64.75%)]		Loss: 0.79350
Training Progress: 	Epoch 17 [6080/8883 (68.35%)]		Loss: 0.72681
Training Progress: 	Epoch 17 [6400/8883 (71.94%)]		Loss: 0.85262
Training Progress: 	Epoch 17 [6720/8883 (75.54%)]		Loss: 1.10614
Training Progress: 	Epoch 17 [7040/8883 (79.14%)]		Loss: 0.93559
Training Progress: 	Epoch 17 [7360/8883 (82.73%)]		Loss: 0.98827
Training Progress: 	Epoch 17 [7680/8883 (86.33%)]		Loss: 0.74535
Training Progress: 	Epoch 17 [8000/8883 (89.93%)]		Loss: 0.86771
Training Progress: 	Epoch 17 [8320/8883 (93.53%)]		Loss: 0.89622
Training Progress: 	Epoch 17 [8640/8883 (97.12%)]		Loss: 0.94149
	Train loss: 0.02166, Accuracy: 6347/8883 (71.00%)
	Validation loss: 0.00033, Accuracy: 1387/1692 (81.00%)
	Test loss: 0.00050, Accuracy: 1152/1772 (65.00%)

Training Progress: 	Epoch 18 [0/8883 (0.00%)]		Loss: 1.14399
Training Progress: 	Epoch 18 [320/8883 (3.60%)]		Loss: 0.85151
Training Progress: 	Epoch 18 [640/8883 (7.19%)]		Loss: 0.75566
Training Progress: 	Epoch 18 [960/8883 (10.79%)]		Loss: 0.93781
Training Progress: 	Epoch 18 [1280/8883 (14.39%)]		Loss: 1.02634
Training Progress: 	Epoch 18 [1600/8883 (17.99%)]		Loss: 0.64440
Training Progress: 	Epoch 18 [1920/8883 (21.58%)]		Loss: 0.77451
Training Progress: 	Epoch 18 [2240/8883 (25.18%)]		Loss: 0.74677
Training Progress: 	Epoch 18 [2560/8883 (28.78%)]		Loss: 1.01443
Training Progress: 	Epoch 18 [2880/8883 (32.37%)]		Loss: 0.92104
Training Progress: 	Epoch 18 [3200/8883 (35.97%)]		Loss: 1.14423
Training Progress: 	Epoch 18 [3520/8883 (39.57%)]		Loss: 1.11159
Training Progress: 	Epoch 18 [3840/8883 (43.17%)]		Loss: 1.07873
Training Progress: 	Epoch 18 [4160/8883 (46.76%)]		Loss: 1.06462
Training Progress: 	Epoch 18 [4480/8883 (50.36%)]		Loss: 0.89914
Training Progress: 	Epoch 18 [4800/8883 (53.96%)]		Loss: 0.77904
Training Progress: 	Epoch 18 [5120/8883 (57.55%)]		Loss: 0.84983
Training Progress: 	Epoch 18 [5440/8883 (61.15%)]		Loss: 1.20429
Training Progress: 	Epoch 18 [5760/8883 (64.75%)]		Loss: 0.83337
Training Progress: 	Epoch 18 [6080/8883 (68.35%)]		Loss: 0.71056
Training Progress: 	Epoch 18 [6400/8883 (71.94%)]		Loss: 0.90109
Training Progress: 	Epoch 18 [6720/8883 (75.54%)]		Loss: 0.89658
Training Progress: 	Epoch 18 [7040/8883 (79.14%)]		Loss: 0.93951
Training Progress: 	Epoch 18 [7360/8883 (82.73%)]		Loss: 0.82041
Training Progress: 	Epoch 18 [7680/8883 (86.33%)]		Loss: 0.87960
Training Progress: 	Epoch 18 [8000/8883 (89.93%)]		Loss: 0.98792
Training Progress: 	Epoch 18 [8320/8883 (93.53%)]		Loss: 0.91134
Training Progress: 	Epoch 18 [8640/8883 (97.12%)]		Loss: 0.98455
	Train loss: 0.02120, Accuracy: 6308/8883 (71.00%)
	Validation loss: 0.00033, Accuracy: 1359/1692 (80.00%)
	Test loss: 0.00051, Accuracy: 1165/1772 (65.00%)

Training Progress: 	Epoch 19 [0/8883 (0.00%)]		Loss: 0.70798
Training Progress: 	Epoch 19 [320/8883 (3.60%)]		Loss: 0.91243
Training Progress: 	Epoch 19 [640/8883 (7.19%)]		Loss: 0.81178
Training Progress: 	Epoch 19 [960/8883 (10.79%)]		Loss: 0.97598
Training Progress: 	Epoch 19 [1280/8883 (14.39%)]		Loss: 0.92164
Training Progress: 	Epoch 19 [1600/8883 (17.99%)]		Loss: 1.00500
Training Progress: 	Epoch 19 [1920/8883 (21.58%)]		Loss: 0.74311
Training Progress: 	Epoch 19 [2240/8883 (25.18%)]		Loss: 0.84030
Training Progress: 	Epoch 19 [2560/8883 (28.78%)]		Loss: 0.86573
Training Progress: 	Epoch 19 [2880/8883 (32.37%)]		Loss: 0.83136
Training Progress: 	Epoch 19 [3200/8883 (35.97%)]		Loss: 0.99590
Training Progress: 	Epoch 19 [3520/8883 (39.57%)]		Loss: 1.00784
Training Progress: 	Epoch 19 [3840/8883 (43.17%)]		Loss: 0.88930
Training Progress: 	Epoch 19 [4160/8883 (46.76%)]		Loss: 1.13334
Training Progress: 	Epoch 19 [4480/8883 (50.36%)]		Loss: 0.61679
Training Progress: 	Epoch 19 [4800/8883 (53.96%)]		Loss: 0.90519
Training Progress: 	Epoch 19 [5120/8883 (57.55%)]		Loss: 0.92010
Training Progress: 	Epoch 19 [5440/8883 (61.15%)]		Loss: 0.99042
Training Progress: 	Epoch 19 [5760/8883 (64.75%)]		Loss: 0.81785
Training Progress: 	Epoch 19 [6080/8883 (68.35%)]		Loss: 0.76408
Training Progress: 	Epoch 19 [6400/8883 (71.94%)]		Loss: 0.86108
Training Progress: 	Epoch 19 [6720/8883 (75.54%)]		Loss: 0.94593
Training Progress: 	Epoch 19 [7040/8883 (79.14%)]		Loss: 0.79056
Training Progress: 	Epoch 19 [7360/8883 (82.73%)]		Loss: 0.89459
Training Progress: 	Epoch 19 [7680/8883 (86.33%)]		Loss: 0.67951
Training Progress: 	Epoch 19 [8000/8883 (89.93%)]		Loss: 0.90778
Training Progress: 	Epoch 19 [8320/8883 (93.53%)]		Loss: 0.86646
Training Progress: 	Epoch 19 [8640/8883 (97.12%)]		Loss: 0.97597
	Train loss: 0.02019, Accuracy: 6549/8883 (73.00%)
	Validation loss: 0.00030, Accuracy: 1422/1692 (84.00%)
	Test loss: 0.00050, Accuracy: 1166/1772 (65.00%)

Training Progress: 	Epoch 20 [0/8883 (0.00%)]		Loss: 1.03093
Training Progress: 	Epoch 20 [320/8883 (3.60%)]		Loss: 0.87969
Training Progress: 	Epoch 20 [640/8883 (7.19%)]		Loss: 0.67986
Training Progress: 	Epoch 20 [960/8883 (10.79%)]		Loss: 1.03905
Training Progress: 	Epoch 20 [1280/8883 (14.39%)]		Loss: 0.87425
Training Progress: 	Epoch 20 [1600/8883 (17.99%)]		Loss: 0.85156
Training Progress: 	Epoch 20 [1920/8883 (21.58%)]		Loss: 0.76866
Training Progress: 	Epoch 20 [2240/8883 (25.18%)]		Loss: 0.71761
Training Progress: 	Epoch 20 [2560/8883 (28.78%)]		Loss: 0.99135
Training Progress: 	Epoch 20 [2880/8883 (32.37%)]		Loss: 0.96914
Training Progress: 	Epoch 20 [3200/8883 (35.97%)]		Loss: 0.94963
Training Progress: 	Epoch 20 [3520/8883 (39.57%)]		Loss: 1.09346
Training Progress: 	Epoch 20 [3840/8883 (43.17%)]		Loss: 1.09157
Training Progress: 	Epoch 20 [4160/8883 (46.76%)]		Loss: 0.62730
Training Progress: 	Epoch 20 [4480/8883 (50.36%)]		Loss: 0.65009
Training Progress: 	Epoch 20 [4800/8883 (53.96%)]		Loss: 0.76388
Training Progress: 	Epoch 20 [5120/8883 (57.55%)]		Loss: 0.98086
Training Progress: 	Epoch 20 [5440/8883 (61.15%)]		Loss: 1.04313
Training Progress: 	Epoch 20 [5760/8883 (64.75%)]		Loss: 0.89520
Training Progress: 	Epoch 20 [6080/8883 (68.35%)]		Loss: 0.70728
Training Progress: 	Epoch 20 [6400/8883 (71.94%)]		Loss: 0.90448
Training Progress: 	Epoch 20 [6720/8883 (75.54%)]		Loss: 0.95628
Training Progress: 	Epoch 20 [7040/8883 (79.14%)]		Loss: 0.97730
Training Progress: 	Epoch 20 [7360/8883 (82.73%)]		Loss: 0.93654
Training Progress: 	Epoch 20 [7680/8883 (86.33%)]		Loss: 0.68184
Training Progress: 	Epoch 20 [8000/8883 (89.93%)]		Loss: 1.15410
Training Progress: 	Epoch 20 [8320/8883 (93.53%)]		Loss: 0.72477
Training Progress: 	Epoch 20 [8640/8883 (97.12%)]		Loss: 0.92478
	Train loss: 0.02054, Accuracy: 6424/8883 (72.00%)
	Validation loss: 0.00031, Accuracy: 1391/1692 (82.00%)
	Test loss: 0.00053, Accuracy: 1111/1772 (62.00%)

Training Progress: 	Epoch 21 [0/8883 (0.00%)]		Loss: 0.92609
Training Progress: 	Epoch 21 [320/8883 (3.60%)]		Loss: 0.77240
Training Progress: 	Epoch 21 [640/8883 (7.19%)]		Loss: 0.83420
Training Progress: 	Epoch 21 [960/8883 (10.79%)]		Loss: 1.05915
Training Progress: 	Epoch 21 [1280/8883 (14.39%)]		Loss: 0.90602
Training Progress: 	Epoch 21 [1600/8883 (17.99%)]		Loss: 0.74378
Training Progress: 	Epoch 21 [1920/8883 (21.58%)]		Loss: 0.52758
Training Progress: 	Epoch 21 [2240/8883 (25.18%)]		Loss: 0.61734
Training Progress: 	Epoch 21 [2560/8883 (28.78%)]		Loss: 0.93572
Training Progress: 	Epoch 21 [2880/8883 (32.37%)]		Loss: 0.86481
Training Progress: 	Epoch 21 [3200/8883 (35.97%)]		Loss: 1.09590
Training Progress: 	Epoch 21 [3520/8883 (39.57%)]		Loss: 0.94120
Training Progress: 	Epoch 21 [3840/8883 (43.17%)]		Loss: 0.89240
Training Progress: 	Epoch 21 [4160/8883 (46.76%)]		Loss: 1.02596
Training Progress: 	Epoch 21 [4480/8883 (50.36%)]		Loss: 0.80684
Training Progress: 	Epoch 21 [4800/8883 (53.96%)]		Loss: 0.94240
Training Progress: 	Epoch 21 [5120/8883 (57.55%)]		Loss: 0.81716
Training Progress: 	Epoch 21 [5440/8883 (61.15%)]		Loss: 0.89980
Training Progress: 	Epoch 21 [5760/8883 (64.75%)]		Loss: 0.85431
Training Progress: 	Epoch 21 [6080/8883 (68.35%)]		Loss: 0.54816
Training Progress: 	Epoch 21 [6400/8883 (71.94%)]		Loss: 0.78509
Training Progress: 	Epoch 21 [6720/8883 (75.54%)]		Loss: 0.89508
Training Progress: 	Epoch 21 [7040/8883 (79.14%)]		Loss: 0.86391
Training Progress: 	Epoch 21 [7360/8883 (82.73%)]		Loss: 0.87872
Training Progress: 	Epoch 21 [7680/8883 (86.33%)]		Loss: 0.68170
Training Progress: 	Epoch 21 [8000/8883 (89.93%)]		Loss: 0.90197
Training Progress: 	Epoch 21 [8320/8883 (93.53%)]		Loss: 0.65994
Training Progress: 	Epoch 21 [8640/8883 (97.12%)]		Loss: 1.02651
	Train loss: 0.01984, Accuracy: 6541/8883 (73.00%)
	Validation loss: 0.00030, Accuracy: 1400/1692 (82.00%)
	Test loss: 0.00054, Accuracy: 1108/1772 (62.00%)

Training Progress: 	Epoch 22 [0/8883 (0.00%)]		Loss: 0.88232
Training Progress: 	Epoch 22 [0/8883 (0.00%)]		Loss: 0.95159
Training Progress: 	Epoch 22 [320/8883 (3.60%)]		Loss: 1.03424
Training Progress: 	Epoch 22 [640/8883 (7.19%)]		Loss: 1.11961
Training Progress: 	Epoch 22 [960/8883 (10.79%)]		Loss: 1.00437
Training Progress: 	Epoch 22 [1280/8883 (14.39%)]		Loss: 1.04860
Training Progress: 	Epoch 22 [1600/8883 (17.99%)]		Loss: 1.11183
Training Progress: 	Epoch 22 [1920/8883 (21.58%)]		Loss: 1.04519
Training Progress: 	Epoch 22 [2240/8883 (25.18%)]		Loss: 1.02326
Training Progress: 	Epoch 22 [2560/8883 (28.78%)]		Loss: 1.00057
Training Progress: 	Epoch 22 [2880/8883 (32.37%)]		Loss: 1.14804
Training Progress: 	Epoch 22 [3200/8883 (35.97%)]		Loss: 1.06565
Training Progress: 	Epoch 22 [3520/8883 (39.57%)]		Loss: 1.12618
Training Progress: 	Epoch 22 [3840/8883 (43.17%)]		Loss: 1.10261
Training Progress: 	Epoch 22 [4160/8883 (46.76%)]		Loss: 0.84525
Training Progress: 	Epoch 22 [4480/8883 (50.36%)]		Loss: 0.83228
Training Progress: 	Epoch 22 [4800/8883 (53.96%)]		Loss: 0.77269
Training Progress: 	Epoch 22 [5120/8883 (57.55%)]		Loss: 0.95622
Training Progress: 	Epoch 22 [5440/8883 (61.15%)]		Loss: 1.10576
Training Progress: 	Epoch 22 [5760/8883 (64.75%)]		Loss: 1.02724
Training Progress: 	Epoch 22 [6080/8883 (68.35%)]		Loss: 0.99145
Training Progress: 	Epoch 22 [6400/8883 (71.94%)]		Loss: 1.04737
Training Progress: 	Epoch 22 [6720/8883 (75.54%)]		Loss: 0.93683
Training Progress: 	Epoch 22 [7040/8883 (79.14%)]		Loss: 0.98211
Training Progress: 	Epoch 22 [7360/8883 (82.73%)]		Loss: 0.90584
Training Progress: 	Epoch 22 [7680/8883 (86.33%)]		Loss: 0.89048
Training Progress: 	Epoch 22 [8000/8883 (89.93%)]		Loss: 0.85185
Training Progress: 	Epoch 22 [8320/8883 (93.53%)]		Loss: 1.13161
Training Progress: 	Epoch 22 [8640/8883 (97.12%)]		Loss: 1.05964
	Train loss: 0.02786, Accuracy: 5301/8883 (59.00%)
	Validation loss: 0.00058, Accuracy: 1006/1692 (59.00%)
	Test loss: 0.00103, Accuracy: 533/1772 (30.00%)

Training Progress: 	Epoch 23 [0/8883 (0.00%)]		Loss: 1.00275
Training Progress: 	Epoch 23 [320/8883 (3.60%)]		Loss: 1.12703
Training Progress: 	Epoch 23 [640/8883 (7.19%)]		Loss: 1.10898
Training Progress: 	Epoch 23 [960/8883 (10.79%)]		Loss: 0.93372
Training Progress: 	Epoch 23 [1280/8883 (14.39%)]		Loss: 1.10980
Training Progress: 	Epoch 23 [1600/8883 (17.99%)]		Loss: 1.18458
Training Progress: 	Epoch 23 [1920/8883 (21.58%)]		Loss: 0.91204
Training Progress: 	Epoch 23 [2240/8883 (25.18%)]		Loss: 0.92928
Training Progress: 	Epoch 23 [2560/8883 (28.78%)]		Loss: 1.05406
Training Progress: 	Epoch 23 [2880/8883 (32.37%)]		Loss: 1.05094
Training Progress: 	Epoch 23 [3200/8883 (35.97%)]		Loss: 0.89831
Training Progress: 	Epoch 23 [3520/8883 (39.57%)]		Loss: 1.22702
Training Progress: 	Epoch 23 [3840/8883 (43.17%)]		Loss: 1.04158
Training Progress: 	Epoch 23 [4160/8883 (46.76%)]		Loss: 0.82829
Training Progress: 	Epoch 23 [4480/8883 (50.36%)]		Loss: 0.92310
Training Progress: 	Epoch 23 [4800/8883 (53.96%)]		Loss: 0.85924
Training Progress: 	Epoch 23 [5120/8883 (57.55%)]		Loss: 0.89953
Training Progress: 	Epoch 23 [5440/8883 (61.15%)]		Loss: 1.05338
Training Progress: 	Epoch 23 [5760/8883 (64.75%)]		Loss: 0.90362
Training Progress: 	Epoch 23 [6080/8883 (68.35%)]		Loss: 1.17094
Training Progress: 	Epoch 23 [6400/8883 (71.94%)]		Loss: 1.04912
Training Progress: 	Epoch 23 [6720/8883 (75.54%)]		Loss: 1.01301
Training Progress: 	Epoch 23 [7040/8883 (79.14%)]		Loss: 1.04011
Training Progress: 	Epoch 23 [7360/8883 (82.73%)]		Loss: 0.88332
Training Progress: 	Epoch 23 [7680/8883 (86.33%)]		Loss: 0.98921
Training Progress: 	Epoch 23 [8000/8883 (89.93%)]		Loss: 0.79717
Training Progress: 	Epoch 23 [8320/8883 (93.53%)]		Loss: 0.98505
Training Progress: 	Epoch 23 [8640/8883 (97.12%)]		Loss: 1.03152
	Train loss: 0.02692, Accuracy: 5480/8883 (61.00%)
